charge	min	max	01026.peak.table	01038.peak.table
neg	923.4779706171952	923.4784323561805	1	0
pos	923.6137318231579	923.6141936300238	0	1
pos	923.6146554371206	923.6151172444485	0	1
neg	923.6409788233301	923.6414406438196	1	0
pos	923.9102593471046	923.9107213022343	0	1
pos	923.9116452131867	923.9121071690093	0	1
neg	923.9767832639883	923.97724525238	1	0
pos	924.4116165183685	924.4120787241768	0	1
pos	924.4546026472158	924.4550648745171	0	1
neg	924.4638472371553	924.464309469079	1	0
neg	924.6214817216799	924.6219440324207	1	0
neg	924.6270294658271	924.627491779342	1	0
pos	924.6381250539819	924.6385873730444	1	0
pos	924.8133605379326	924.8138229446129	1	0
pos	924.8790246011706	924.879487040683	1	0
pos	924.9345189935958	924.9349814608554	0	1
neg	924.9534803408509	924.9539428175912	1	0
neg	924.9729045630389	924.9733670494912	1	0
neg	925.154679552175	925.1551421295148	0	1
pos	925.2259191873915	925.2263818003511	0	1
pos	925.2564521388865	925.2569147671127	0	1
neg	925.2629289551019	925.2633915865664	0	1
neg	925.2633915865664	925.2638542182623	1	0
pos	925.2680179139342	925.2684805479432	1	0
neg	925.2999402032325	925.3004028532026	1	0
pos	925.3004028532026	925.3008655034041	1	0
pos	925.3027161065233	925.3031787578815	0	1
pos	925.3045667133438	925.3050293656272	0	1
pos	925.3050293656272	925.305492018142	0	1
pos	925.3068799770741	925.3073426305142	0	1
pos	925.3378782690269	925.3383409379661	1	0
neg	925.5354589476561	925.5359217153857	0	1
neg	925.5553581689674	925.5558209466465	0	1
pos	925.6923504649275	925.6928133111028	0	1
pos	926.0789076128513	926.0793706523051	1	0
pos	926.0807597720559	926.0812228124358	0	1
pos	926.4508028543119	926.4512660797134	0	1
pos	926.4531189836355	926.453582210195	0	1
pos	926.5559609617702	926.5564242397508	0	1
pos	926.63750145369	926.6379647724408	1	0
pos	926.6393547300831	926.6398180497606	1	0
pos	926.7417540106514	926.7422173815285	1	0
pos	926.7426807526372	926.7431441239776	0	1
pos	926.9697604688129	926.9702239536931	1	0
pos	927.0360411596315	927.0365046776521	0	1
pos	927.039285790643	927.039749310286	0	1
pos	927.0596808741798	927.0601444040203	0	1
neg	927.1319943314079	927.1324578974052	0	1
pos	927.1927234507197	927.1931870470814	1	0
pos	927.2349116688708	927.2353752863268	0	1
pos	927.2358389040145	927.236302521934	1	0
pos	927.2372297584685	927.2376933770835	0	1
neg	927.284056409234	927.2845200512623	1	0
neg	927.3443318167698	927.3447954889358	1	0
neg	927.4379983009572	927.4384620199564	1	0
neg	927.4398531783453	927.4403168982719	0	1
neg	927.5469786409964	927.5474424144858	0	1
pos	927.6559717869754	927.6564356149614	0	1
pos	927.6629292311158	927.6633930625804	1	0
pos	927.6652483907584	927.6657122233827	0	1
neg	927.9793161518357	927.9797801414938	1	0
pos	928.2401149150228	928.2405790350803	0	1
pos	928.447599714427	928.4480639382269	0	1
pos	928.4619907601572	928.4624549911526	1	0
pos	928.4824171435395	928.4828813847481	1	0
neg	928.5706271410364	928.5710914263501	0	1
pos	928.5984846707503	928.5989489699926	0	1
pos	928.6583811896875	928.6588455188781	0	1
pos	928.6639531552983	928.6644174872749	1	0
pos	928.7879380378724	928.7884024318415	1	0
neg	928.8343785841744	928.8348430013638	2	1
neg	928.8478467769428	928.8483112008662	1	0
pos	929.2310754534665	929.2315400690043	0	1
pos	929.2324693007768	929.2329339170115	1	0
pos	929.2333985334785	929.2338631501779	0	1
pos	929.2515187568939	929.2519833826534	0	1
pos	929.311457397878	929.3119220536068	1	0
pos	929.3133160221871	929.3137806788452	0	1
neg	929.33701380797	929.337478476477	1	1
pos	929.4536528930091	929.4541176198356	0	1
pos	929.4541176198356	929.4545823468945	1	0
pos	929.7943600024287	929.7948248996088	0	1
pos	929.8055175989064	929.8059825016652	1	0
pos	929.9250052549802	929.9254702174829	1	0
pos	929.9952172258022	929.9956822234109	1	0
pos	930.0677596637383	930.0682246976182	1	0
pos	930.1156593748	930.1161244326297	1	0
pos	930.3310060215518	930.331471187055	1	0
pos	930.4449785219861	930.4454437444754	0	1
pos	930.4766141811544	930.4770794194616	1	0
neg	930.511972955471	930.5124382114576	1	0
pos	930.5194170791711	930.5198823388797	0	1
neg	930.5943268886084	930.5947921857719	1	0
neg	930.707866293883	930.7083316478162	1	0
neg	930.8465520631419	930.8470174864179	1	0
neg	930.8484137576424	930.8488791818494	0	1
pos	931.2012720807191	931.2017376813552	1	0
pos	931.2022032822241	931.2026688833258	0	1
neg	931.2240867856638	931.2245523977073	0	1
neg	931.2282773024359	931.2287429165747	0	1
neg	931.2310709907604	931.2315366062959	1	0
pos	931.3134885668741	931.3139542236185	1	0
pos	931.4685651337412	931.4690308680239	1	0
pos	931.6027062315314	931.6031720328846	0	1
neg	931.8463521336464	931.8468180568225	0	1
pos	932.1184909308042	932.1189569900498	1	0
pos	932.1767501425122	932.1772162308873	1	0
pos	932.1953938592933	932.1958599569903	1	0
neg	932.2559885140583	932.2564546420526	1	1
pos	932.2914149058676	932.291881051575	0	1
pos	932.3105270709966	932.3109932262602	1	0
neg	932.5911947078765	932.591661003474	0	1
pos	932.7921897165485	932.7926561126434	0	1
pos	932.8229723590284	932.8234387705147	1	0
neg	932.8444275287652	932.844893950979	1	0
pos	933.0832662125829	933.083732754216	1	0
pos	933.1915101224428	933.1919767181979	1	0
neg	933.2213727211042	933.2218393317906	0	1
neg	933.2223059427104	933.2227725538634	0	1
neg	933.2815674258626	933.2820340666464	1	0
neg	933.4547071715749	933.4551738989286	1	0
neg	933.470109297462	933.4705760325168	1	0
neg	933.4724429750693	933.4729097112909	1	0
pos	933.5093158555883	933.5097826102462	1	0
neg	933.5966030354227	933.5970698337243	1	0
neg	933.6003374283703	933.600804228539	0	1
pos	933.8440388572006	933.8445057792202	1	0
neg	933.8449727014731	933.8454396239596	1	0
pos	934.1835527834115	934.184019875188	1	0
pos	934.1989669353475	934.199434034831	1	0
pos	934.2769757864191	934.2774429249071	0	1
pos	934.2774429249071	934.2779100636286	1	0
pos	934.3255594401849	934.3260266029647	1	0
pos	934.3619988384623	934.3624660194619	0	1
pos	934.4830065221553	934.4834737636586	0	1
pos	934.6862786303241	934.6867459734634	1	0
pos	934.6872133168365	934.6876806604432	1	0
pos	934.7755454100504	934.7760127978232	1	0
pos	934.7769475740698	934.7774149625437	1	0
neg	934.7919041211461	934.7923715170982	1	0
neg	934.9975809122786	934.9980484110691	1	0
neg	935.0228261814652	935.0232936928784	1	0
neg	935.2664312950068	935.2668989282225	1	0
neg	935.267366561672	935.2678341953554	0	1
pos	935.2846691636788	935.2851368060135	1	0
neg	935.3515443915754	935.3520120673477	1	0
pos	935.4128119089144	935.4132796153203	1	0
neg	935.4984060756904	935.4988738248935	1	0
pos	935.5554732047318	935.5559409824684	1	0
pos	935.5779267999205	935.578394588884	1	0
pos	935.6125438149737	935.6130116212457	1	0
pos	935.6158184637895	935.6162862716989	1	0
pos	935.616754079842	935.6172218882192	0	1
neg	935.9887355730716	935.9892035674394	1	0
pos	936.003711508906	936.0041795107618	0	1
pos	936.3950427450693	936.3955109425907	0	1
pos	936.4802585499275	936.4807267900568	0	1
pos	936.6984838178998	936.6989521671418	0	1
neg	936.821199326309	936.8216677369088	1	0
neg	937.0207634447268	937.0212319551085	1	0
neg	937.0329447907866	937.033413307259	1	0
neg	937.2386460456585	937.2391146649816	0	1
neg	937.3478406811035	937.348309355024	1	0
neg	937.450017138724	937.4504858637326	1	0
pos	937.4809534920068	937.4814222324836	1	0
neg	937.5428292613544	937.5432980327691	0	1
neg	937.5779877678849	937.5784565568789	1	0
pos	937.5920515396655	937.5925203356913	1	0
pos	937.5929891319515	937.5934579284461	0	1
pos	937.5934579284461	937.5939267251752	0	1
neg	937.6281495195118	937.6286183335866	1	0
neg	937.63049359223	937.6309624074769	1	0
pos	937.7936554520193	937.794124348847	1	0
pos	937.8278855365857	937.8283544505285	0	1
pos	937.8471112004981	937.8475801240538	1	0
pos	937.8475801240538	937.8480490478439	1	1
pos	937.8480490478439	937.8485179718685	0	1
pos	937.866806191709	937.8672751251121	1	1
pos	937.8677440587497	937.8682129926218	1	0
pos	937.8700887304549	937.8705576654993	1	0
pos	938.1777604980945	938.1782295869748	1	0
pos	938.1847968559264	938.1852659483249	1	0
pos	938.2049680408583	938.2054371433424	1	0
neg	938.4620713594081	938.4625405904438	1	0
pos	938.4770868689219	938.4775561074654	0	1
neg	938.5310508393825	938.5315201049079	1	0
neg	938.5831407451703	938.5836100367408	0	1
neg	938.5836100367408	938.5840793285458	1	0
pos	938.5962809978398	938.5967502959804	1	0
pos	938.5981581918102	938.5986274908894	1	0
neg	938.6239699896228	938.6244393016078	1	0
pos	938.8703910615246	938.8708604967202	1	0
neg	938.9102938911035	938.9107633462505	1	0
pos	938.9389310846268	938.9394005540925	1	0
pos	938.9398700237928	938.9403394937278	0	1
pos	939.017335739131	939.017805247799	1	0
neg	939.0187442658391	939.0192137752114	1	0
pos	939.051610488832	939.0520800146373	0	1
pos	939.0825996955543	939.0830692368543	1	0
pos	939.1178159445443	939.1182855034524	1	1
neg	939.2140804300966	939.2145500371369	1	0
neg	939.215019644412	939.2154892519219	1	0
neg	939.2168980758604	939.2173676843095	0	1
neg	939.2173676843095	939.2178372929934	0	1
pos	939.2521193611328	939.2525889871926	0	1
neg	939.2770098658742	939.2774795043792	1	0
pos	939.2845241101326	939.2849937523947	1	0
pos	939.3169299771154	939.3173996355804	0	1
neg	939.4442160127576	939.4446857348656	1	0
pos	939.555076943215	939.5555467207536	1	0
neg	939.5799754764369	939.5804452664247	1	0
pos	939.6076934876265	939.6081632914734	0	1
pos	939.6095727044232	939.6100425092096	1	0
pos	939.6208480841307	939.6213178945547	1	0
neg	939.6307141523673	939.6311839677245	1	0
pos	939.6415199650135	939.6419897857735	2	0
pos	939.697430284797	939.6979001335121	0	1
pos	939.9577624622808	939.9582324411621	1	0
pos	939.960112359037	939.9605823390932	0	1
pos	940.0527029669817	940.0531729933332	0	1
pos	940.097356519729	940.0978265684074	0	1
neg	940.1716271259874	940.172097211801	0	1
pos	940.3239472291181	940.3244173910917	1	0
pos	940.4532506289592	940.4537208555845	1	0
pos	940.4739408228947	940.4744110598652	1	0
pos	940.4762920100983	940.4767622482443	1	0
pos	940.4800539218502	940.4805241618772	1	0
neg	940.5999727434249	940.6004430434114	1	0
pos	940.8200988357944	940.8205692458439	1	0
pos	940.8210396561286	940.8215100666486	0	1
pos	940.9250060990736	940.9254765615767	0	1
pos	941.0355712552399	941.0360417730257	1	0
pos	941.055803732465	941.056274260367	1	0
pos	941.0760366446929	941.0765071827112	0	1
pos	941.1037987903266	941.104269342226	1	0
pos	941.1687371765662	941.1692077609348	1	0
pos	941.1715606863074	941.1720312720878	0	1
pos	941.1866195479862	941.187090141296	0	1
neg	941.2101495017189	941.2106201067937	1	0
neg	941.2115613176493	941.21203192343	1	0
neg	941.2129731356974	941.213443742184	0	2
neg	941.2308563476088	941.231326963037	0	1
neg	941.2595643193487	941.2600349491308	1	0
neg	941.2628587327658	941.2633293641952	0	1
pos	941.2967447971587	941.2972154455312	0	1
neg	941.2995686909235	941.3000393407079	0	1
pos	941.3000393407079	941.3005099907277	0	1
neg	941.494437821212	941.494908568431	1	0
neg	941.6022450792539	941.6027158803764	0	1
neg	941.6027158803764	941.6031866817344	0	1
neg	941.9869680745627	941.9874390680468	1	0
neg	941.9963879889892	941.9968589871833	1	0
pos	942.1499458764915	942.1504169514645	0	1
pos	942.1527723298626	942.1532434062489	0	1
neg	942.2041210423642	942.2045921444249	1	0
pos	942.2140142351026	942.2144853421098	1	0
pos	942.3760889430796	942.3765601311242	1	0
pos	942.4038894408123	942.4043606427572	0	1
neg	942.4731586549914	942.4736298915708	1	0
neg	942.4882383423991	942.4887095865183	1	0
pos	942.5179271820858	942.5183984410495	1	0
neg	942.526881142688	942.5273524061287	1	0
pos	942.667799409587	942.6682707434868	1	0
pos	942.8511660825884	942.8516375081715	1	0
pos	943.1609434913975	943.1614150718693	1	0
neg	943.2076311019441	943.2081027057598	1	0
pos	943.2123471507114	943.212818756885	1	0
neg	943.246303397933	943.2467750210848	1	0
neg	943.2477182680958	943.248189891955	0	1
neg	943.2562075336407	943.2566791617445	1	0
neg	943.258565676518	943.2590373058008	0	1
neg	943.2708281145135	943.2712997499276	1	0
pos	943.3123329336797	943.3128045898462	1	0
pos	943.3151628742163	943.3156345317979	0	1
pos	943.3156345317979	943.3161061896152	0	1
neg	943.4194049329362	943.4198766426388	1	0
pos	943.47270962184	943.4731813581948	1	0
pos	943.5264890855511	943.5269608487957	1	0
pos	943.5269608487957	943.5274326122762	0	1
neg	943.5812151952857	943.5816869858934	2	0
neg	943.5816869858934	943.582158776737	0	1
neg	943.582158776737	943.5826305678164	1	0
neg	943.5826305678164	943.5831023591318	0	1
neg	943.8473425536696	943.847814477341	1	0
pos	944.005922187912	944.0063941908732	1	0
pos	944.1267626493827	944.1272347127641	1	0
pos	944.2405367506062	944.2410088708747	1	0
pos	944.2419531121197	944.2424252330964	0	1
neg	944.3444088965585	944.344881068763	1	0
pos	944.4922103247814	944.4926825708866	0	1
pos	944.4955160524767	944.4959883002348	1	0
pos	944.7293075647895	944.7297799294433	0	1
pos	944.7874101893245	944.7878825830297	1	0
neg	944.8081957357955	944.8086681398934	1	0
neg	944.8100853536043	944.8105577586471	0	1
neg	944.8266196706414	944.8270920839514	1	0
neg	944.8445715424722	944.845043964758	1	0
neg	944.8899251590522	944.8903976040148	1	0
pos	945.2509419700792	945.2514145955503	1	0
pos	945.2722103502279	945.272682986333	1	1
pos	945.2821357580648	945.2826083991328	1	0
neg	945.2939518556598	945.2944245026358	1	0
neg	945.2948971498481	945.2953697972968	0	1
pos	945.4400110175084	945.4404837375139	1	0
pos	945.5307775926129	945.5312503580018	1	0
neg	945.5860927472336	945.58656554028	0	1
neg	945.5969670471102	945.5974398455937	1	0
pos	945.5974398455937	945.5979126443137	1	1
neg	945.5974398455937	945.5979126443137	1	0
pos	945.5988582424629	945.5993310418921	1	0
neg	945.5988582424629	945.5993310418921	0	1
pos	945.6002766414597	945.600749441598	0	1
pos	945.6050046534816	945.605477455984	1	0
pos	945.6144607484458	945.6149335556763	1	0
pos	945.6792375414025	945.6797103810213	0	1
pos	945.7496932514375	945.7501661262842	1	0
pos	945.7530033803296	945.7534762568313	0	1
pos	946.4313512729187	946.4318244885944	0	1
pos	946.6050373176872	946.6055106202059	1	0
pos	946.7238436751285	946.7243170370504	1	0
pos	946.8104728484041	946.8109462536405	1	0
neg	946.8251485208025	946.8256219333769	1	0
pos	946.8350902345719	946.8355636521171	1	0
pos	947.035366984635	947.0358405023185	1	0
pos	947.103555968794	947.1040295205721	0	1
neg	947.2664717500693	947.2669453833053	2	0
pos	947.2778390130934	947.278312652013	1	1
neg	947.5990205574655	947.5994943569758	1	0
pos	947.6141822592992	947.6146560663905	1	0
pos	947.6146560663905	947.6151298737186	1	1
neg	947.8236280841567	947.8241019959708	1	0
neg	948.0857374867867	948.0862115296555	1	0
neg	948.0885817475548	948.0890557918458	0	1
neg	948.2696839161248	948.2701580509669	1	0
neg	948.3066671457251	948.3071412990587	1	0
neg	948.3071412990587	948.3076154526294	1	0
pos	948.3237368150953	948.3242109769639	0	1
neg	948.3346425980519	948.3351167653733	1	0
neg	948.3365392687599	948.3370134370296	0	1
pos	948.6187112896968	948.6191855990525	2	0
pos	948.6191855990525	948.6196599086453	1	0
neg	948.6263002678467	948.6267745809969	1	0
neg	948.6296204648784	948.6300947796886	1	0
pos	948.6547594766299	948.6552338040098	1	0
pos	948.7045651464454	948.705039498728	1	0
pos	948.7937475447934	948.7942219416673	0	1
pos	948.8070307469224	948.8075051504378	1	0
pos	948.8094027668716	948.809877171573	0	1
neg	948.8236350110985	948.8241094229161	1	0
neg	948.8426116688236	948.8430860901294	1	0
neg	949.1538830133854	949.154357590327	1	0
pos	949.1738154492383	949.1742900361461	0	1
neg	949.2212753146389	949.2217499252766	0	1
neg	949.2350391194793	949.235513736999	1	0
neg	949.2625673278926	949.2630419591763	1	0
neg	949.5336204141255	949.5340951809358	1	0
neg	949.5350447152684	949.5355194827908	1	0
neg	949.5364690185478	949.5369437867823	0	1
pos	949.6138593750502	949.61433418198	0	1
pos	949.6152837965517	949.6157586041936	1	0
neg	949.6152837965517	949.6157586041936	0	1
neg	949.6504202032927	949.6508950285029	1	0
neg	950.0137308769789	950.0142058838444	1	0
pos	950.3206347976841	950.3211099580016	2	0
pos	950.3211099580016	950.3215851185566	1	0
pos	950.6081502023836	950.6086255064588	0	1
pos	950.6167057120974	950.6171810204504	0	1
neg	950.6371441858763	950.6376195044485	1	0
pos	950.8429793570166	950.8434547785064	1	0
pos	950.8529632582205	950.8534386847022	1	0
neg	951.037446581301	951.0379221000243	1	0
pos	951.1349328913059	951.1354084587724	1	0
pos	951.1591871352747	951.1596627148683	0	1
neg	951.2324291941667	951.2329048103813	1	0
pos	951.2595396979478	951.2600153277177	1	0
neg	951.2814189135041	951.2818945542136	0	1
neg	951.2842727613287	951.2847484034651	0	1
neg	951.2985421288746	951.2990177781458	0	2
neg	951.2999690774016	951.3004447273862	0	1
pos	951.529259941097	951.529735705727	0	1
neg	951.5406783578736	951.5411541282128	0	1
pos	951.5492422603766	951.5497180349978	1	0
pos	951.5506695849539	951.5511453602887	1	0
pos	951.5520969116722	951.5525726877207	0	1
neg	951.5587577979992	951.5592335773781	0	1
neg	951.5601851368497	951.5606609169423	0	1
neg	951.583974432899	951.5844502248863	0	1
neg	951.5854018095745	951.5858776022754	0	1
pos	951.6144255996884	951.6149014069013	0	1
pos	951.6306031783905	951.6310789936922	0	1
pos	951.8280869674417	951.8285628814853	1	0
neg	952.0189475843266	952.0194235938005	1	0
pos	952.1574763843136	952.1579524630519	1	1
neg	952.1998483241944	952.2003244241185	1	1
neg	952.3017391335677	952.3022152844374	0	1
neg	952.3355464369359	952.3360226047092	1	0
neg	952.5193648893794	952.5198411490619	1	0
neg	952.6203372682702	952.6208135784389	1	0
neg	952.6555848640186	952.6560611918111	1	0
neg	952.6574901766177	952.6579665053629	1	0
pos	952.8142151848696	952.8146915919772	1	0
neg	952.8351773229488	952.8356537405375	1	0
neg	953.021951274286	953.0224277852617	1	0
neg	953.0357701893136	953.0362467071988	0	1
neg	953.1935106225268	953.1939872192821	1	0
neg	953.2111448611832	953.2116214667558	0	1
neg	953.2764420446941	953.2769186829153	1	0
pos	953.2955077594277	953.2959844071817	1	0
neg	953.2983676495262	953.29884429871	0	1
neg	953.3322103338257	953.332686999931	1	0
neg	953.3603340418263	953.3608107219934	1	0
neg	953.3612874023988	953.3617640830425	0	1
pos	953.3631941264039	953.363670808001	1	0
neg	953.5653284985393	953.5658052812037	1	1
neg	953.5662820641064	953.5667588472476	0	1
neg	953.5686659821957	953.5691427665288	1	0
neg	953.5729570497755	953.573433836254	1	0
